评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件,情感分值,情感倾向
1,屏幕质感很好，软件运行速度很快，打游戏手感一绝推荐购买哦,2025年11月30日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",屏幕质感很好软件运行速度很快打游戏手感一绝推荐购买哦,屏幕 质感 软件 运行 速度 很快 打游戏 手感 一绝 推荐 购买,商品3.csv,0.9991,正向
1,老早就想换掉iqoo9，无奈12跟13都是国产屏，一直等到15用回三星屏立马去线下对比，回来就马上下单了，打游戏性能妥妥足，用回三星屏显示效果立马好多了，建议去线下对比对比，国产还是得加把劲。手感质感去前几代好多，美中不足多就是希望下一代相机模组做小 点。。。 通信音质：,2025年11月18日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",老早就想换掉无奈跟都是国产屏一直等到用回三星屏立马去线下对比回来就马上下单了打游戏性能妥妥足用回三星屏显示效果立马好多了建议去线下对比对比国产还是得加把劲手感质感去前几代好多美中不足多就是希望下一代相机模组做小 点 通信音质,早就 换掉 无奈 国产 一直 等到 用回 三星 立马 线下 对比 回来 马上 下单 打游戏 性能 妥妥 足用 三星 显示 效果 立马 好多 建议 线下 对比 对比 国产 还是 加把劲 手感 质感 几代 好多 美中不足 就是 希望 下一代 相机 模组 通信 音质,商品3.csv,0.9998,正向
1,20号给对象买的新机，昨天终于到了，等了好久，把客服都该问烦了，但是也值得，新手机使用起来很流畅，打游戏握在手里大小薄厚刚刚好，手感很棒。屏幕通透感十足，很清晰。跟我的12pro相比，手电筒也亮了不少。凌云配色很独特，很酷，美中不足的是配的手机壳不是透明的，把漂亮的后壳图案都给遮住了，但是瑕不掩瑜，其他各方面小细节都做的不错，体验很棒。我对象说还是喜欢vivo的手机，抗造，上一个给他买的iqoo 5 pro用了5年，要不是摄像头跟屏幕摔坏了，他的手机还能接着用，一点也不卡，信号也比别的手机好。以后我们应该还会再选择iqoo😎,2025年11月9日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",号给对象买的新机昨天终于到了等了好久把客服都该问烦了但是也值得新手机使用起来很流畅打游戏握在手里大小薄厚刚刚好手感很棒屏幕通透感十足很清晰跟我的相比手电筒也亮了不少凌云配色很独特很酷美中不足的是配的手机壳不是透明的把漂亮的后壳图案都给遮住了但是瑕不掩瑜其他各方面小细节都做的不错体验很棒我对象说还是喜欢的手机抗造上一个给他买的  用了年要不是摄像头跟屏幕摔坏了他的手机还能接着用一点也不卡信号也比别的手机好以后我们应该还会再选择,对象 新机 昨天 终于 好久 客服 问烦 但是 值得 新手机 使用 起来 流畅 打游戏 手里 大小 薄厚 刚刚 手感 很棒 屏幕 通透 十足 清晰 相比 手电筒 不少 凌云 配色 独特 很酷 美中不足 手机 不是 透明 漂亮 图案 遮住 但是 瑕不掩瑜 其他 方面 细节 不错 体验 很棒 对象 还是 喜欢 手机 抗造 一个 要不是 摄像头 屏幕 摔坏 手机 接着 一点 不卡 信号 别的 手机 以后 我们 应该 还会 选择,商品3.csv,1.0,正向
1,不知不觉iQOO已经陪伴我5年了！第一次买旗舰机，这触感真的太好了！性能还是一如既往的强大！希望iQOO小宝越来越好呢！,2025年11月9日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",不知不觉已经陪伴我年了第一次买旗舰机这触感真的太好了性能还是一如既往的强大希望小宝越来越好呢,不知不觉 已经 陪伴 第一次 旗舰机 触感 真的 太好了 性能 还是 一如既往 强大 希望 小宝 越来越,商品3.csv,1.0,正向
1,为了打王者荣耀，特地买个专用手机，哈哈哈哈，颜值很高，后盖很好看啊,2025年12月10日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",为了打王者荣耀特地买个专用手机哈哈哈哈颜值很高后盖很好看啊,为了 王者 荣耀 特地 买个 专用 手机 哈哈哈哈 颜值 高后 好看,商品3.csv,0.9949,正向
1,王者荣耀十周年典藏版，真是一次极具诚意的联名款，不仅配套了丰富的周边，连手机系统也融入了王者的元素，王者荣耀铁杆粉丝果断为爱发声！,2025年11月25日,"{'机身颜色': 'iQOO✖️王者荣耀十周年典藏版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",王者荣耀十周年典藏版真是一次极具诚意的联名款不仅配套了丰富的周边连手机系统也融入了王者的元素王者荣耀铁杆粉丝果断为爱发声,王者 荣耀 十周年 典藏版 真是 一次 极具 诚意 联名 不仅 配套 丰富 周边 手机 系统 融入 王者 元素 王者 荣耀 铁杆 粉丝 果断 发声,商品3.csv,0.9999,正向
1,入手的第一部旗舰机，冲8e5来的，没有瑕疵，安全下车，果然非常的流畅，氛围光效也很好看，续航也很完美，一天一冲完全够用，游戏体验也很好，完全无卡顿，超高帧的话略有发热，但是也很正常，现在还没有手机能在144帧下还不发热的,2025年11月25日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",入手的第一部旗舰机冲来的没有瑕疵安全下车果然非常的流畅氛围光效也很好看续航也很完美一天一冲完全够用游戏体验也很好完全无卡顿超高帧的话略有发热但是也很正常现在还没有手机能在帧下还不发热的,入手 第一部 旗舰机 冲来 没有 瑕疵 安全 下车 果然 非常 流畅 氛围 光效 好看 续航 完美 一天 一冲 完全 够用 游戏 体验 完全 无卡顿 超高 的话 略有 发热 但是 正常 现在 没有 手机 发热,商品3.csv,1.0,正向
1,iqoo 15是一款综合实力强劲的手机。屏幕采用 6.85 英寸 AMOLED 材质2k屏幕，显示清晰通透，色彩丰富。搭载第五代骁龙 8 至尊版芯片，性能强劲。7000mAh 电池搭配 100W 有线和 40W 无线闪充，续航无忧。后置三摄成像质量高，支持 100 倍数字变焦。OriginOS 6 系统功能丰富，使用流畅，值得推荐👍,2025年11月25日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",是一款综合实力强劲的手机屏幕采用  英寸  材质屏幕显示清晰通透色彩丰富搭载第五代骁龙  至尊版芯片性能强劲 电池搭配  有线和  无线闪充续航无忧后置三摄成像质量高支持  倍数字变焦  系统功能丰富使用流畅值得推荐,一款 综合 实力 强劲 手机 屏幕 采用 英寸 材质 屏幕显示 清晰 通透 色彩 丰富 搭载 第五代 骁龙 至尊版 芯片 性能 强劲 电池 搭配 有线 无线 闪充 续航 无忧 后置 三摄 成像 质量 支持 数字 变焦 系统 功能丰富 使用 流畅 值得 推荐,商品3.csv,1.0,正向
1,第一次用这个品牌，还行！不过在手动亮度的情况下，去户外太阳下无法自动激发亮度，要自动亮度才行，这方面应该学习一下隔壁友商！,2025年11月21日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",第一次用这个品牌还行不过在手动亮度的情况下去户外太阳下无法自动激发亮度要自动亮度才行这方面应该学习一下隔壁友商,第一次 这个 品牌 不过 手动 亮度 情况 下去 户外 太阳 无法 自动 激发 亮度 自动 亮度 才行 这方面 应该 学习 一下 隔壁 友商,商品3.csv,0.2767,负向
1,第二部IQOO15了.就喜欢屏幕通透感.游戏性能没问题.手感挺好.几小时游戏没问题!就是国际版王者要是也有144hz就好了,2025年11月21日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",第二部了就喜欢屏幕通透感游戏性能没问题手感挺好几小时游戏没问题就是国际版王者要是也有就好了,第二部 喜欢 屏幕 通透 游戏 性能 问题 手感 好几 小时 游戏 问题 就是 国际版 王者 要是,商品3.csv,0.9989,正向
1,解锁很丝滑，用起来也很舒服，不愧是还没开售就在期待的手机。凌云色很好看！自己单独配了一个透明壳，还送了的有一个深色的手机壳，手感很好。,2025年11月14日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",解锁很丝滑用起来也很舒服不愧是还没开售就在期待的手机凌云色很好看自己单独配了一个透明壳还送了的有一个深色的手机壳手感很好,解锁 很丝 滑用 起来 舒服 不愧 开售 期待 手机 凌云 好看 自己 单独 一个 透明 一个 深色 手机 手感,商品3.csv,0.9999,正向
1,非常给力，游戏非常流畅，排位猛猛上分，不愧是KPL指定手机，推荐大家购买。2K屏幕也很清晰，比之前我的某米强多了。,2025年11月11日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",非常给力游戏非常流畅排位猛猛上分不愧是指定手机推荐大家购买屏幕也很清晰比之前我的某米强多了,非常 给力 游戏 非常 流畅 排位 猛猛 上分 不愧 指定 手机 推荐 大家 购买 屏幕 清晰 之前 某米 强多,商品3.csv,1.0,正向
1,⚙️ 性能 搭载骁龙8 Elite Gen 5芯片和自研Q3游戏芯片，性能处于顶级水平，运行大型游戏非常流畅，并支持全场景光线追踪。 📱 屏幕 拥有一块6.85英寸的2K三星AMOLED屏幕，显示效果细腻，峰值亮度高，户外可视性好，144Hz刷新率保证滑动和游戏画面流畅。 🔋 电池与充电 7000mAh的大容量电池带来了持久的续航，并支持100W有线和40W无线充电，回电速度快。 📸 影像系统 后置采用三颗5000万像素镜头组合，特别是3倍光学变焦的潜望式长焦镜头回归，让拍照能力相比前代有显著提升。 👍 综合体验 它已从单纯的游戏手机进化为一款全面的高性能旗舰，在保证顶级性能的同时，影像、设计和日常使用体验也做得不错。,2025年11月11日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",性能 搭载骁龙   芯片和自研游戏芯片性能处于顶级水平运行大型游戏非常流畅并支持全场景光线追踪  屏幕 拥有一块英寸的三星屏幕显示效果细腻峰值亮度高户外可视性好刷新率保证滑动和游戏画面流畅  电池与充电 的大容量电池带来了持久的续航并支持有线和无线充电回电速度快  影像系统 后置采用三颗万像素镜头组合特别是倍光学变焦的潜望式长焦镜头回归让拍照能力相比前代有显著提升  综合体验 它已从单纯的游戏手机进化为一款全面的高性能旗舰在保证顶级性能的同时影像设计和日常使用体验也做得不错,性能 搭载 骁龙 芯片 自研 游戏 芯片 性能 处于 顶级 水平 运行 大型 游戏 非常 流畅 支持 场景 光线 追踪 屏幕 拥有 一块 英寸 三星 屏幕显示 效果 细腻 峰值 亮度高 户外 可视性 刷新率 保证 滑动 游戏 画面 流畅 电池 充电 大容量 电池 带来 持久 续航 支持 有线 无线 充电 回电 速度 影像 系统 后置 采用 三颗 像素 镜头 组合 特别 光学 变焦 潜望 长焦 镜头 回归 拍照 能力 相比 前代有 显著 提升 综合 体验 单纯 游戏 手机 进化 一款 全面 高性能 旗舰 保证 顶级 性能 同时 影像 设计 日常 使用 体验 不错,商品3.csv,1.0,正向
1,以下是使用感受：系统流畅不卡顿，玩游戏、多任务处理都很快。照片清晰，色彩真实，夜景和变焦能力强。电池耐用，充电速度快，能满足一天重度使用。外观漂亮，手感舒适，屏幕显示效果好，手机系统很流畅，屏幕很大，然后性能非常的强，同时，7000毫安的电池续航非常的强。整体来说是一部具有高性价比的手机。,2025年11月11日,"{'机身颜色': 'iQOO✖️王者荣耀十周年典藏版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",以下是使用感受系统流畅不卡顿玩游戏多任务处理都很快照片清晰色彩真实夜景和变焦能力强电池耐用充电速度快能满足一天重度使用外观漂亮手感舒适屏幕显示效果好手机系统很流畅屏幕很大然后性能非常的强同时毫安的电池续航非常的强整体来说是一部具有高性价比的手机,以下 使用 感受 系统 流畅 不卡顿 玩游戏 多任务处理 很快 照片 清晰 色彩 真实 夜景 变焦 能力 电池 耐用 充电 速度 快能 满足 一天 重度 使用 外观 漂亮 手感 舒适 屏幕显示 效果 手机 系统 流畅 屏幕 很大 然后 性能 非常 同时 毫安 电池 续航 非常 整体 来说 一部 具有 高性价比 手机,商品3.csv,1.0,正向
1,iQOO 15 真的是一款性能怪兽!手机外观非常精致，手感顺滑有质感。搭载骁龙8Gen 4，运行速度飞快，无论是打游戏还是日常多任务都非常流畅。屏幕色彩艳丽、亮度高，看视频特别舒服。拍照效果也很惊喜，夜景清晰、成像速度快。电池续航给力，充电超级快!总体来说，性能、手感、屏幕、拍照、充电全都无可挑剔，物超所值!,2025年11月11日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",真的是一款性能怪兽手机外观非常精致手感顺滑有质感搭载骁龙 运行速度飞快无论是打游戏还是日常多任务都非常流畅屏幕色彩艳丽亮度高看视频特别舒服拍照效果也很惊喜夜景清晰成像速度快电池续航给力充电超级快总体来说性能手感屏幕拍照充电全都无可挑剔物超所值,真的 一款 性能 怪兽 手机 外观 非常 精致 手感 顺滑 质感 搭载 骁龙 运行 速度 飞快 无论是 打游戏 还是 日常 多任务 非常 流畅 屏幕 色彩艳丽 亮度高 视频 特别 舒服 拍照 效果 惊喜 夜景 清晰 成像 速度 电池 续航 给力 充电 超级 总体 来说 性能 手感 屏幕 拍照 充电 全都 无可挑剔 物超所值,商品3.csv,1.0,正向
