评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件,情感分值,情感倾向
1,入手一加Ace 6T太值了！第五代骁龙8加持，165Hz高刷屏玩《和平精英》丝滑无拖影，3200Hz触控采样率甩镜压枪超跟手，冰河散热系统让长时间游戏也不烫手。8300mAh超大电池太顶了，重度使用一整天还剩大半电，100W闪充半小时就能补大半电，彻底告别电量焦虑。丝绸玻璃背板手感细腻不沾指纹，金属中框握持舒适，超声波指纹解锁秒开，IP68防尘防水日常使用更安心。ColorOS 16系统流畅无卡顿，AI功能和自定义快捷键也超实用，2K+价位能买到这样的全能旗舰，真心推荐给手游党和续航刚需党！,2025年12月30日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",入手一加 太值了第五代骁龙加持高刷屏玩和平精英丝滑无拖影触控采样率甩镜压枪超跟手冰河散热系统让长时间游戏也不烫手超大电池太顶了重度使用一整天还剩大半电闪充半小时就能补大半电彻底告别电量焦虑丝绸玻璃背板手感细腻不沾指纹金属中框握持舒适超声波指纹解锁秒开防尘防水日常使用更安心 系统流畅无卡顿功能和自定义快捷键也超实用价位能买到这样的全能旗舰真心推荐给手游党和续航刚需党,入手 一加 太值 第五代 骁龙 加持 刷屏 和平 精英 丝滑 影触 采样率 甩镜 压枪 冰河 散热 系统 长时间 游戏 烫手 超大 电池 太顶 重度 使用 一整天 大半 电闪 半小时 大半 彻底 告别 电量 焦虑 丝绸 玻璃 背板 手感 细腻 指纹 金属 中框 握持 舒适 超声波 指纹 解锁 防尘 防水 日常 使用 安心 系统 流畅 无卡顿 功能 自定义 快捷键 实用 价位 这样 全能 旗舰 真心 推荐 手游党 续航 需党,商品9.csv,1.0,正向
1,"手机续航能力强,信号稳定使用很流畅,声音明亮 显示效果不错,系统稳定不卡顿,手感不错送有手 机壳,推荐的一款手机",2025年12月30日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",手机续航能力强信号稳定使用很流畅声音明亮 显示效果不错系统稳定不卡顿手感不错送有手 机壳推荐的一款手机,手机 续航 能力 信号 稳定 使用 流畅 声音 明亮 显示 效果 不错 系统 稳定 不卡顿 手感 不错 机壳 推荐 一款 手机,商品9.csv,1.0,正向
1,通信音质：很不错，比之前的手机要好很多 显示效果：非常好 对比一加ace2提升很大 其他特色：外放效果不错,2025年12月30日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",通信音质很不错比之前的手机要好很多 显示效果非常好 对比一加提升很大 其他特色外放效果不错,通信 音质 不错 之前 手机 很多 显示 效果 非常 对比 一加 提升 很大 其他 特色 外放 效果 不错,商品9.csv,1.0,正向
1,通信音质：声音还可以，大小适中  其他特色：目前挺丝滑  显示效果：关灯看的话需要适应 整体都挺好的，因为对象买的是c5所以买了6也看看，用起来还是挺舒服的 ,2025年12月15日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",通信音质声音还可以大小适中  其他特色目前挺丝滑  显示效果关灯看的话需要适应 整体都挺好的因为对象买的是所以买了也看看用起来还是挺舒服的,通信 音质 声音 可以 大小 适中 其他 特色 目前 挺丝滑 显示 效果 关灯 的话 需要 适应 整体 因为 对象 所以 看看 起来 还是 挺舒服,商品9.csv,1.0,正向
1,一加Ace6T入手后体验超赞！1.5K 165Hz直屏丝滑护眼，第五代骁龙8+冰河散热，游戏满帧不发烫。8300mAh大电池+100W闪充，续航焦虑彻底拜拜。玻纤背板轻便，IP68防水耐用，2399元起性价比拉满，值得入手！ ,2025年12月24日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",一加入手后体验超赞 直屏丝滑护眼第五代骁龙冰河散热游戏满帧不发烫大电池闪充续航焦虑彻底拜拜玻纤背板轻便防水耐用元起性价比拉满值得入手,加入 手后 体验 超赞 直屏 丝滑 护眼 第五代 骁龙 冰河 散热 游戏 满帧 不发 电池 闪充 续航 焦虑 彻底 拜拜 玻纤 背板 轻便 防水 耐用 元起 性价比 拉满 值得 入手,商品9.csv,1.0,正向
1,此产品快递速度非常快，产品包装无破损，质量非常好，卖家服务态度很好，基于这些已经迫不及待的分享身边的朋友啦，让大家都有可能继续购买啊! 显示效果：特别完美,2025年12月24日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",此产品快递速度非常快产品包装无破损质量非常好卖家服务态度很好基于这些已经迫不及待的分享身边的朋友啦让大家都有可能继续购买啊 显示效果特别完美,产品 快递 速度 非常 产品包装 破损 质量 非常 卖家 服务态度 基于 这些 已经 迫不及待 分享 身边 朋友 大家 可能 继续 购买 显示 效果 特别 完美,商品9.csv,0.9999,正向
1,非常漂亮的手机外观，背部磨砂玻璃手感超级好，性价比高电池大，充电速度很快，买个妈妈用的，他很喜欢,2025年12月24日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",非常漂亮的手机外观背部磨砂玻璃手感超级好性价比高电池大充电速度很快买个妈妈用的他很喜欢,非常 漂亮 手机 外观 背部 磨砂玻璃 手感 超级 性价比 电池 充电 速度 很快 买个 妈妈 喜欢,商品9.csv,1.0,正向
1,手机外观不错，拿到手刷着也可以，充电很快，如果不玩待机可以很久,2025年12月29日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",手机外观不错拿到手刷着也可以充电很快如果不玩待机可以很久,手机 外观 不错 拿到 手刷 可以 充电 很快 如果 不玩 待机 可以,商品9.csv,0.9979,正向
1,之前没用过一加的手机，现在用了发现真香啊，外观精致简约，续航杠杠的，重度使用一两天没啥问题，使用起来非常流畅，不卡顿，爱了爱了,2025年12月29日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",之前没用过一加的手机现在用了发现真香啊外观精致简约续航杠杠的重度使用一两天没啥问题使用起来非常流畅不卡顿爱了爱了,之前 没用过 一加 手机 现在 发现 真香 外观 精致 简约 续航 杠杠 重度 使用 一两天 问题 使用 起来 非常 流畅 不卡顿,商品9.csv,1.0,正向
1,一加ace6t这款手机给我直接的感觉就是拿在手里重特有质感，续航能力超强，系统的流畅度完美值这个价钱。,2025年12月29日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",一加这款手机给我直接的感觉就是拿在手里重特有质感续航能力超强系统的流畅度完美值这个价钱,一加 这款 手机 直接 感觉 就是 手里 特有 质感 续航 能力 超强 系统 流畅 完美 这个 价钱,商品9.csv,1.0,正向
1,手机电池容量大，续航持久，运行起来非常流畅，而且外观也非常好看，值得购买,2026年1月4日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",手机电池容量大续航持久运行起来非常流畅而且外观也非常好看值得购买,手机 电池容量 续航 持久 运行 起来 非常 流畅 而且 外观 非常 好看 值得 购买,商品9.csv,0.9997,正向
1,2026年送给自己的礼物，手机响应速度蛮快的，电池也耐用，性价比高！,2026年1月4日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",年送给自己的礼物手机响应速度蛮快的电池也耐用性价比高,送给 自己 礼物 手机 响应速度 蛮快 电池 耐用 性价比,商品9.csv,0.9868,正向
1,一加ACE6T配置高，性能好，日3口▣毫安电池续航强劲，co口ros系统丝滑流畅，玩游戏画质流畅，新机还能享国补优惠，在这个价位段强烈建议大家购买！！！ ,2026年3月4日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",一加配置高性能好日口毫安电池续航强劲口系统丝滑流畅玩游戏画质流畅新机还能享国补优惠在这个价位段强烈建议大家购买,一加 配置 高性能 日口 毫安 电池 续航 强劲 系统 丝滑 流畅 玩游戏 画质 流畅 新机 享国 优惠 这个 价位 强烈建议 大家 购买,商品9.csv,1.0,正向
1,手机收到货     有几天了      165hz   打游戏    爽歪歪   系统流畅度   非常好 充一次电  能用好久  手机续航能力超强 ,2025年12月23日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",手机收到货     有几天了         打游戏    爽歪歪   系统流畅度   非常好 充一次电  能用好久  手机续航能力超强,手机 收到 几天 打游戏 爽歪歪 系统 流畅 非常 一次 好久 手机 续航 能力 超强,商品9.csv,0.9922,正向
1,通信音质：非常不错 其他特色：续航长 性价比高 做工不错 显示效果：比ace5好 同价位佼佼者 总体来说比较满意,2025年12月23日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",通信音质非常不错 其他特色续航长 性价比高 做工不错 显示效果比好 同价位佼佼者 总体来说比较满意,通信 音质 非常 不错 其他 特色 续航 性价比 做工 不错 显示 效果 比好 同价位 佼佼者 总体 来说 比较满意,商品9.csv,1.0,正向
1,✨这款手机真的超赞！🌟闪速黑配色高级又耐看，拿在手里质感十足~📱存储容量也够用，日常使用完全不卡顿，运行流畅得很呢！👍补贴活动入手太划算了，性价比超高，满意！😊,2025年12月23日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",这款手机真的超赞闪速黑配色高级又耐看拿在手里质感十足存储容量也够用日常使用完全不卡顿运行流畅得很呢补贴活动入手太划算了性价比超高满意,手机 真的 超赞 闪速 配色 高级 耐看 手里 质感 十足 存储容量 够用 日常 使用 完全 不卡顿 运行 流畅 补贴 活动 入手 划算 性价比 超高 满意,商品9.csv,1.0,正向
1,一加Ace6T性能强续航顶，165Hz高刷屏+8300mAh电池，游戏日常都流畅，同价位性价比无敌！,2025年12月23日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",一加性能强续航顶高刷屏电池游戏日常都流畅同价位性价比无敌,一加 性能 续航 顶高 刷屏 电池 游戏 日常 流畅 同价位 性价比 无敌,商品9.csv,1.0,正向
1,河很棒的手机 喜欢 下次继续s支持 ！！！！,2026年3月2日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",河很棒的手机 喜欢 下次继续支持,很棒 手机 喜欢 下次 继续 支持,商品9.csv,0.9958,正向
1,颜值很好好看。,2026年3月1日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",颜值很好好看,颜值 好好看,商品9.csv,0.8759,正向
1,手感温润，拍照清晰，打游戏很爽，延迟很低，很适合打游戏，音质也不错，价廉物美 显示效果：清晰通透 通信音质：清楚 其他特色：好看,2025年12月18日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",手感温润拍照清晰打游戏很爽延迟很低很适合打游戏音质也不错价廉物美 显示效果清晰通透 通信音质清楚 其他特色好看,手感 温润 拍照 清晰 打游戏 很爽 延迟 适合 打游戏 音质 不错 价廉物美 显示 效果 清晰 通透 通信 音质 清楚 其他 特色 好看,商品9.csv,1.0,正向
1,✨这款商品真的超赞！👍拿到手就被惊艳到了，质量和描述完全一致，细节处理得很到位~💯使用起来也特别顺手，性价比超高，已经推荐给身边朋友啦！🥳,2026年2月28日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",这款商品真的超赞拿到手就被惊艳到了质量和描述完全一致细节处理得很到位使用起来也特别顺手性价比超高已经推荐给身边朋友啦,商品 真的 超赞 拿到 惊艳 质量 描述 完全一致 细节 处理 到位 使用 起来 特别 顺手 性价比 超高 已经 推荐 身边 朋友,商品9.csv,1.0,正向
1,非常棒👍已经迫不及待下载了，我先体验一下,2025年12月28日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",非常棒已经迫不及待下载了我先体验一下,非常 已经 迫不及待 下载 体验 一下,商品9.csv,0.984,正向
1,电池耐用，处理器系统挺流畅，不玩游戏两天不用充电，挺好,2025年12月28日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",电池耐用处理器系统挺流畅不玩游戏两天不用充电挺好,电池 耐用 处理器 系统 流畅 玩游戏 两天 不用 充电,商品9.csv,0.9939,正向
1,快递包装完好，当天下单，次日达，手感舒适，运行快，系统操作流畅拍照清晰，值得购买。,2025年12月28日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",快递包装完好当天下单次日达手感舒适运行快系统操作流畅拍照清晰值得购买,快递 包装 完好 当天 下单 次日 手感 舒适 运行 系统 操作 流畅 拍照 清晰 值得 购买,商品9.csv,0.9962,正向
1,单是早上八九点下的，手机是下午五点以前到的，物流赞一波。上手后相当顺畅丝滑，从18年使用一加六就是老粉了，特别喜欢一加充电线器独特的红白设计。,2025年12月28日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",单是早上八九点下的手机是下午五点以前到的物流赞一波上手后相当顺畅丝滑从年使用一加六就是老粉了特别喜欢一加充电线器独特的红白设计,单是 早上 八九点 手机 下午 五点 以前 物流 赞一波 手后 相当 顺畅 丝滑 使用 一加 就是 老粉 特别 喜欢 一加 充电 线器 独特 红白 设计,商品9.csv,0.9996,正向
1,已收到最新款1加Ace 6T，非常满意。机子特别流畅，玩游戏不掉帧，超级快充很给力，推荐购买。,2025年12月28日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",已收到最新款加 非常满意机子特别流畅玩游戏不掉帧超级快充很给力推荐购买,收到 最新款 非常 满意 机子 特别 流畅 玩游戏 不掉 超级 快充 推荐 购买,商品9.csv,0.9996,正向
1,这款手机也是我比对了好久才下单的，体验一天，感觉很好，充电速度也是超快，不到一个小时就能充满。不得不说性价比超高。加上有国补，真是太哇塞了。,2025年12月28日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",这款手机也是我比对了好久才下单的体验一天感觉很好充电速度也是超快不到一个小时就能充满不得不说性价比超高加上有国补真是太哇塞了,手机 好久 下单 体验 一天 感觉 充电 速度 超快 不到 一个 小时 充满 不得不 性价比 超高 加上 有国补 真是太 哇塞,商品9.csv,0.9996,正向
