商品ID,商品标题,价格,店铺名称,店铺标签,销量,产地,是否促销,秒杀信息,商品链接
963693922812,Huawei/华为 nova 12 活力版骁龙778G鸿蒙前置拍照6000万正品手机,1047.00,星峰甄选,,1000+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1660560741&clk1=338f7cca440c87847e0428fc08531923&k=2157&e=9xg9OeQaoTyAd3LzN4QRxC1IFxTG9%2BW%2BroxC7p1%2FxtP6va576o46tPEinGo3Z%2FTudT22qS33dimMwuvYy
1002407837634,【政府补贴】2026新款原装未拆封AI智能手机5G全网通6.5英寸大屏16G+512GB千百元学生老人便宜安卓工作备用机,298.00,启响数码专营店,,12人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1660560741&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=ove5lSgwSwSAd3LzN4QRxC1IFxTG9%2BW%2BroxC7p1%2FxtP6va576o46tPEinGo3Z%2FTudT22qS33dinTT14ID
1018789975242,简约波点凯蒂猫kitty适用苹果华为小米手机壳磁吸iPhone17promax新款16韩系15INS风14可爱小众13超好看手机壳,30.60,CASENIUNIU,回头客2千,3人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1660560741&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=0FPsjbeFFfKAd3LzN4QRxC1IFxTG9%2BW%2BroxC7p1%2FxtP6va576o46tPEinGo3Z%2FTudT22qS33dikfUDZXr
993045491683,Apple/苹果 iPhone 15 Plus 苹果15 plus 原封 全新正品双卡 手机,3800.00,卓迪数码,,700+人付款,广东 汕头,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1660560741&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=zdIeMIjSeE6Ad3LzN4QRxC1IFxTG9%2BW%2BroxC7p1%2FxtP6va576o46tPEinGo3Z%2FTudT22qS33dikpKZ6B5
974199527610,【12期免息】Apple/苹果 iPhone 17 Pro 手机 A19 Pro 芯片 2025新款 全国联保 游戏拍照 支持淘金币,8999.00,Apple产品潮玩专营店,回头客5千,1000+人付款,浙江 杭州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1660560741&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=34hWxnhiojKAd3LzN4QRxC1IFxTG9%2BW%2BroxC7p1%2FxtP6va576o46tPEinGo3Z%2FTudT22qS33din31shPG
1017809826644,i15 promax官方正品1024GB内存全网通智能手机6.5英寸5G备用学生,290.00,汇正数码,,23人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1660560741&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=9cr5pwk0Q36Ad3LzN4QRxC1IFxTG9%2BW%2BroxC7p1%2FxtP6va576o46tPEinGo3Z%2FTudT22qS33dikSKV98w
979154582999,【旗舰新品 现货速发】威图VERTU纬图 AGENT Q奢品直面屏AI智能体手机  安全加密三系统 礼品送礼 24期免息,29502.00,VERTU纬图旗舰店,7年老店,30人付款,四川 成都,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=d52qglVUThKMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhZdk5Ce8PASIr
1014320815912,终于找到了一款高性价比的手机，大屏幕，支持5G！,348.00,紫悦数码专营店,6年老店,200+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=blK03Dl%2BAyeMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjTg24waAscg
994160488413,【国家补贴至高省500元】vivo S50 学生拍照大电池大内存手机 vivo手机官方旗舰店正品官网新款s30,2609.10,vivo手机官方旗舰店,回头客30万,,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=GSEgs4uu1j2MgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGicnLwL5CkJn0A
975622742895,新品上市OPPO Find X9旗舰正品新款4K超清实况照片天玑9500,3888.90,OPPO官方旗舰店,回头客40万,1万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2113&e=4HrBCVndfR6MgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGi0FjgB15FIN1N
988981343953,新品上市OPPOReno15正品新款学生智能宋雨琦精致小直屏2亿,2899.00,OPPO官方旗舰店,回头客40万,4万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2113&e=4Js6d4wEPAuMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGgOQ9%2BHluxcu
972708634672,【享15%国补】vivo iQOO 15新品第五代骁龙8至尊版2K三星屏国补游戏手机iQOO官方旗舰店官网正品大内存iqoo15,4199.00,iQOO手机官方旗舰店,回头客30万,4万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=dZFaxYxU1OGMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGg9gryC45atph%
863772049349,威图【女王节礼物 历史底价5折】VERTU 纬图META1双曲屏奢品双系统隐私安全加密AI智能体手机5G商务智能礼盒,10600.00,VERTU纬图旗舰店,7年老店,90人付款,四川 成都,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=PY10NWWg8D6MgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhZdk5Ce8PASIr
1021324474049,【新品上市 抢先付定】HONOR/荣耀Magic V6 折叠屏手机至臻黑钻屏 第五代骁龙8至尊  轻薄续航正品官方旗舰店,99999.00,荣耀官方旗舰店,回头客40万,,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2233&e=SpEpZ%2FLyZK6MgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhSu7VsYCmU2
968794543088,国行正品 Apple/苹果 iPhone 14/苹果14/13/12全网通手机三期免息,1709.00,宏图数码科技,,1000+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2169&e=ycVQTEzIo3SMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGgX7Tgp5JsjmIO
1010788400668,【2026新款】华强北17mini迷你小手机智能便携小巧小尺寸小屏幕儿童学生专用游戏安卓超小型备用机网红黑科技,366.00,紫悦数码专营店,6年老店,100+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=lwnzlfJrb6uMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjWuitdSFdNLiJ
984462513803,【24期分期】REDMI K90红米k90手机官方旗舰店游戏拍照学生旗舰智能手机小米手机红米手机redmik90,2521.03,机御旗舰店,回头客4万,800+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=nOCfR5jLAfSMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGisTnV1os6o2ow
993986586355,Apple/苹果 iPhone14 Promax正品国行双卡13ProMax苹果13 14手机,1850.00,祥瑞数码城,,300+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=%2BQy7flG6nYyMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhw0MSWllquK
993016602639,OPPO 一加 Ace 6T 第五代骁龙 8 超高刷电竞屏游戏AI手机一加,2399.00,一加官方旗舰店,回头客10万,3万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2125&e=m%2B9VgH0yL2WMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhD1faVuvp3C
1020481671313,【原封正品】2026全新智能手机16promax电竞游戏全网通大内存千百元学生价超薄6.5英寸大屏备用老人机旗舰店,343.00,嘉橙数码专营店,回头客1千,28人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=ClkFQXG9bl%2BMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhgQ4cg8Altr
978811354627,oneplusOPPO一加 15 新品上市第五代骁龙8至尊版性能旗舰手机游戏AI手,3674.00,一加官方旗舰店,回头客10万,2万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2145&e=4BSj7QCssP%2BMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhV4ja8pDNde
937914977342,【15%国家补贴】vivo iQOO Z10 Turbo+正品新款天玑9400+大电池iQOO官方旗舰店官网学生游戏大内存手机,2299.00,iQOO手机官方旗舰店,回头客30万,3万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=50Ooc5MUrd6MgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGg9gryC45atph%
1021739384303,暗黑风蝴蝶适用于苹果17promax手机壳复古简约iphoneair时尚15/14/13小众6/7/8plus时尚xs/xr女款12/11保护套,23.50,悠月旗舰店,回头客1万,9人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=nkEl5fninDmMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhvrdrhU%2Bt%2
844758148374,【购机享3期免息】REDMI K80红米k80手机官方旗舰店游戏拍照学生国补智能手机小米手机红米手机redmik80,1999.00,小米官方旗舰店,回头客700万,30万+人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=kJz1dVXVhpyMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGj2sUA3NvXmW8T
840101443570,【二手】Apple/苹果 iPhone 12国行正品双卡国外版无锁12mini手机,948.00,蓝星数码通讯,10年老店,500+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2145&e=GkrhR9AZv4CMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGijan%2FwmfQje
939216288008,官网小c&k旗舰店手机包包女士2026新款真皮女包高级感单肩水桶包,179.00,CrtnzoKroez旗舰店,回头客1万,100+人付款,广东 广州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=FpHdD1%2FNpquMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhwKBP4FQuaz
960645178998,Apple/苹果 iPhone 14苹果12/13/14 国行正品5G全网通双卡手机,1410.00,融辉数码科技,,500+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=3GWwj8aE3%2BKMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGi4qx2sqxOkF
1010969056730,【享全国10%国补】REDMI Turbo 5 Max新品红米手机小米手机小米官方旗舰店官网新品正品红米turbo5max,2199.00,小米官方旗舰店,回头客700万,3万+人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=MsDqlplUxuiMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGiBeaFjKDSCOcT
808125448354,【官方旗舰16Promax】正品全新16G+512G超薄大屏电竞八核游戏智能手机安卓学生价便宜百元备用机5G全网通,290.00,星联星手机专营店,,400+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=uTYqEt%2B7bcGMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjiID0T%2B5C
1027194697974,碎花适用苹果17手机壳iphone14小清新opporeno15春天findx9夏天vivos50女款x300/iqooz11turbo/neo10一加ace6,12.10,凰族旗舰店,回头客2万,1人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=9spYj1oRZ7SMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjQkrCGdn8Lu9d
994124007239,16Pro Max 5G智能手机！512GB大内存！30天免费试用！,392.00,乐恒创数码专营店,回头客4千,18人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2093&e=tAtWE5zUOTCMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGisEx9voKBEMvs
1009322116275,Apple/苹果 iPhone14 Promax正品国行双卡13ProMax苹果13 14手机,1910.00,华科数码城,,94人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=W19PhCzPcwGMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGi6SFnsA1d%2Fv
1024626791557,满屏紫蓝碎花适用苹果17promax手机壳全包高级iPhone16pro新款15plus韩系14pro仙女13promax女电镀羊皮大视窗,19.90,光行者咦哟专卖店,,3人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=tx0OoiITZ3OMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGgv5qcGGu%2FeC
1025242171566,海鸥适用苹果17手机壳iphone14克莱因蓝opporeno15油画findx9小众vivos50高级感x300/iqooz11turbo/8一加ace6,17.40,凰族旗舰店,回头客2万,1人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=m14ikuHIHkCMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjQkrCGdn8Lu9d
978803213000,趣味比奇堡居民适用iPhone17手机壳15Promax苹果16小米14一加13情侣iQOO11丑鱼mate70华为p60红米k80男reno12,12.10,星鹏米鹃专卖店,回头客1万,1人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=161aPNByaHKMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhTCTo2JWvkVMt
1024242167418,满屏玫瑰小花适用苹果17promax手机壳iPhone16华为mate60pro新款Pura80可爱reno15女vivos50软x300小米17荣耀,7.80,智隶数码配件专营店,回头客2万,7人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=yEEZBMSoQkyMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGj0kpNFZivhSqy
921797054553,手机政府补贴M60pro官方旗舰店2026全新正品全面屏双卡双待5G手机,458.00,5G数码严选店,,300+人付款,广东 深圳,是,直降450元,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=QBl91XmaGhaMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjPkZwc5cBfacr
959877633644,华为正品5G手机！全国联保 1年免费换新,298.00,原装正品特卖店,,1000+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2137&e=JxQwflhTQcCMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjQ50Yp0QHZ1dT
1019566903833,Clouds&Knock手机包女斜挎迷你小包高级感2026新款女士装手机的,116.00,CloudsKnock夏驰专卖店,,3人付款,广东 广州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=kN5US1F5T62MgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhELiPLYnM1mee
974481502100,【官方正品】2026新款5G全网通外卖户外真三防IP68级智能手机一键拍照按键大电池NFC红外大屏老人千元备用机,1778.00,乐恒创数码专营店,回头客4千,5人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2093&e=k5NS9fmTK6KMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGisEx9voKBEMvs
1000069757229,Apple/苹果 iPhone12promax苹果12双卡5G国行苹果12pro正品手机,1380.00,城市科技数码,,55人付款,广东 广州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=Il4RZ6x1ZJGMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGg86wU5GOwnbg6
1000341813964,Apple/苹果 iPhone 13 ProMax国行正品13pro苹果13手机双卡5G,1800.00,城市科技数码,,85人付款,广东 汕头,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=zCUgM4tq5wuMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGiDQ0zYupq6Tw6
1024397171305,官方正品5G大屏长续航学生智能手机1024GB大内存电竞游戏备用机,298.00,原装正品特卖店,,11人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2157&e=jRj1HUNwAUGMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjvYky%2BJPgbL
975926041218,【品牌特卖 新品上市】原封正品便宜学生价AI语音红外摇控OTG大内存超薄大屏电竞游戏安卓备用全网通智能手机,358.20,深圳海创利华数码专营店,13年老店,100+人付款,广东 深圳,是,直降289.8元,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=cgHZsTkYnUKMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjm%2BF%2BXn9J
863996909780,日本精工女手机包女式散步放手机壳挂绳可触屏挂脖式斜挎迷你防水,24.60,日本进口荔春精品店,,10人付款,上海,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2125&e=BIS6P2MvWjOMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjm8O8x4U4Tc8L
886598941874,手机包女斜挎2025春夏新款韩版时尚小众纯色软皮超轻迷你小包包,39.60,西子兔女包,回头客3千,64人付款,广东 广州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=YKtYFgZibqCMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGjLZd1BUeKLTRo
670081034773,有内鬼终止交易手机壳适用14苹果16/15诺基亚13华为mate60pro老人机iphone17套50大哥大max老年机p70小米vivo,9.50,帕沃森数码旗舰店,回头客10万,100+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=0JAJi4%2FKfYaMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGgBUZq055K44
938577404173,官网小c&k旗舰店手机包包女2026新款编织斜挎包真皮女包迷你小包,156.00,CrtnzoKroez旗舰店,回头客1万,100+人付款,广东 广州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=ZHXQtig4e1KMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhwKBP4FQuazp5
733324317756,发实拍图苹果 iPhone 14 Pro美版双卡14promax国行手机,2029.35,金诚数码优品企业店,回头客2千,100+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=1985&e=zNegTRhcaXuMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGiCu4fjqCv15KZ
974199527610,【12期免息】Apple/苹果 iPhone 17 Pro 手机 A19 Pro 芯片 2025新款 全国联保 游戏拍照 支持淘金币,8999.00,Apple产品潮玩专营店,回头客5千,1000+人付款,浙江 杭州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=rZL%2BB5qe0ZyMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGi%2FpxEhVnz
864304641464,【二手】Apple/苹果 iPhone 12 Pro Max国行 12pro 全网通5G手机,1618.00,蓝星数码通讯,10年老店,500+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2145&e=CNEsbQSE%2BlOMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGijan%2FwmfQ
1017809826644,i15 promax官方正品1024GB内存全网通智能手机6.5英寸5G备用学生,290.00,汇正数码,,23人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=WsfFTKOdg4GMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGgU2V%2Fg87Il3
988847430568,Apple/苹果 iPhone 14 Pro Max 原封 苹果14promax 全新正品手机,3880.00,东科数码,,100+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=8%2F3aHRD3NDmMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGhh9ZIe5P6uT
993045491683,Apple/苹果 iPhone 15 Plus 苹果15 plus 原封 全新正品双卡 手机,3800.00,卓迪数码,,700+人付款,广东 汕头,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1429171895&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=twsIikFrtFiMgR9ZA2Ad7mkkqoEDET5QizgdmyNMAB6vqrbZUW2nKMPnVP%2FZRZhB2WejXqERxGgX7CAh932DqDq
979154582999,【旗舰新品 现货速发】威图VERTU纬图 AGENT Q奢品直面屏AI智能体手机  安全加密三系统 礼品送礼 24期免息,29502.00,VERTU纬图旗舰店,7年老店,30人付款,四川 成都,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1226584598&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=LH9iciMKw12KN78b47WpleZR2qLHzx2W2SWqE1JE74nnv96%2F12G6mMNLnIyFhltK7xFEOqsh3Vq1wypfSMYor76
994160488413,【国家补贴至高省500元】vivo S50 学生拍照大电池大内存手机 vivo手机官方旗舰店正品官网新款s30,2609.10,vivo手机官方旗舰店,回头客30万,,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1226584598&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=kQ4cJ9gOx4KKN78b47WpleZR2qLHzx2W2SWqE1JE74nnv96%2F12G6mMNLnIyFhltK7xFEOqsh3VqZp28Zypfggjc
975622742895,新品上市OPPO Find X9旗舰正品新款4K超清实况照片天玑9500,3888.90,OPPO官方旗舰店,回头客40万,1万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1226584598&clk1=338f7cca440c87847e0428fc08531923&k=2113&e=w8hZ8TdEZ12KN78b47WpleZR2qLHzx2W2SWqE1JE74nnv96%2F12G6mMNLnIyFhltK7xFEOqsh3Vp5Qmo51r05Pm4
